_id,YEAR,MONTH,PROV_ID,PROV_T,MinRain,MaxRain,AvgRain
636,2018,9,31,บุรีรัมย์,164.8000031,245.8899994,204.5760837
637,2018,9,32,สุรินทร์,185.5099945,271.980011,231.0103968
638,2018,9,33,ศรีสะเกษ,221.5899963,338,306.8297525
639,2018,9,34,อุบลราชธานี,280.7399902,387.6900024,333.9236765
640,2018,9,35,ยโสธร,161.3200073,323.1799927,229.2601997
641,2018,9,36,ชัยภูมิ,87.97000122,205.6999969,149.5932309
642,2018,9,37,อำนาจเจริญ,233.7200012,334.6300049,288.6621029
643,2018,9,38,บึงกาฬ,186.7100067,210.3099976,200.7677278
644,2018,9,39,หนองบัวลำภู,148.5599976,204.3999939,175.6478959
645,2018,9,40,ขอนแก่น,122.9700012,299.5100098,192.664154
646,2018,9,41,อุดรธานี,121.9100037,201.75,168.3096164
647,2018,9,42,เลย,115.5400009,170.6000061,143.5658917
648,2018,9,43,หนองคาย,159.3300018,206.2899933,187.5469235
649,2018,9,44,มหาสารคาม,133.8999939,209.6900024,168.9960389
650,2018,9,45,ร้อยเอ็ด,111.0599976,258.2000122,172.8048957
651,2018,9,46,กาฬสินธุ์,87.91999817,211.3399963,158.1687896
652,2018,9,47,สกลนคร,161.1399994,271.0700073,204.7749877
653,2018,9,48,นครพนม,192.9100037,248.5800018,214.4749348
654,2018,9,49,มุกดาหาร,190.0899963,254.9900055,226.3964481
655,2018,9,50,เชียงใหม่,64.09999847,204.5,121.788862
656,2018,9,51,ลำพูน,57.86000061,167.6999969,95.67347181
657,2018,9,52,ลำปาง,42.66999817,178.9499969,114.1810299
658,2018,9,53,อุตรดิตถ์,85.33999634,191.0700073,142.5021216
659,2018,9,54,แพร่,81.80999756,161.8000031,112.786987
660,2018,9,55,น่าน,95.93000031,277.0700073,174.3218124
661,2018,9,56,พะเยา,150.75,225.5,188.3442873
662,2018,9,57,เชียงราย,104.6500015,245.8699951,194.6696787
663,2018,9,58,แม่ฮ่องสอน,93.91999817,183.6999969,152.3592378
664,2018,9,60,นครสวรรค์,55.33000183,250.7899933,143.3309041
665,2018,9,61,อุทัยธานี,96.91999817,161.9900055,141.6592948
666,2018,9,62,กำแพงเพชร,121.8899994,206.2899933,166.1561649
667,2018,9,63,ตาก,126.0999985,204.2599945,158.1758065
668,2018,9,64,สุโขทัย,56.75999832,173.0800018,121.4623068
669,2018,9,65,พิษณุโลก,80.26000214,212.0700073,148.9119771
670,2018,9,66,พิจิตร,107.1800003,172.9600067,136.3669479
671,2018,9,67,เพชรบูรณ์,62.43000031,212.2400055,125.7826051
672,2018,9,70,ราชบุรี,139.1999969,247.6000061,176.2900185
673,2018,9,71,กาญจนบุรี,89.02999878,216.2100067,150.4854172
674,2018,9,72,สุพรรณบุรี,139.6199951,226.8600006,175.0891154
675,2018,9,73,นครปฐม,195.9199982,298.6199951,244.890967
676,2018,9,74,สมุทรสาคร,235.5500031,298.3200073,267.9152836
677,2018,9,75,สมุทรสงคราม,187.8699951,250.1699982,227.2179713
678,2018,9,76,เพชรบุรี,84.70999908,213.5500031,139.0303173
679,2018,9,77,ประจวบคีรีขันธ์,62.11000061,147.8899994,112.0811309
680,2018,9,80,นครศรีธรรมราช,126.1399994,250.5,191.5750713
681,2018,9,81,กระบี่,216.5700073,304.4100037,256.3544279
682,2018,9,82,พังงา,276.8599854,482.0299988,369.3334566
683,2018,9,83,ภูเก็ต,271.9200134,293.9899902,285.5464706
684,2018,9,84,สุราษฎร์ธานี,47.59999847,384.8999939,204.0749861
685,2018,9,85,ระนอง,138.7899933,524.0800171,334.5860068
686,2018,9,86,ชุมพร,115.4100037,493.1600037,197.8309199
687,2018,9,90,สงขลา,110.1800003,231.6600037,162.8388442
688,2018,9,91,สตูล,169.0200043,300,233.0675693
689,2018,9,92,ตรัง,184.4199982,283.9899902,251.6870846
690,2018,9,93,พัทลุง,110.8300018,240.1100006,153.80218
691,2018,9,94,ปัตตานี,163.8999939,272.2999878,206.0169172
692,2018,9,95,ยะลา,202.2400055,280.730011,235.041659
693,2018,9,96,นราธิวาส,215.0299988,252.2899933,222.6338401
694,2018,10,10,กรุงเทพมหานคร,160.25,320.8500061,242.97974
695,2018,10,11,สมุทรปราการ,145.8899994,317.3999939,223.7186531
696,2018,10,12,นนทบุรี,182.5099945,276.1799927,230.0132456
697,2018,10,13,ปทุมธานี,111.5699997,218.4499969,169.9166404
698,2018,10,14,พระนครศรีอยุธยา,103.2200012,195.4199982,136.7083099
699,2018,10,15,อ่างทอง,109.4100037,175.6799927,135.4874938
700,2018,10,16,ลพบุรี,72.19999695,109.9899979,95.87359285
701,2018,10,17,สิงห์บุรี,80.41000366,125.8700027,100.3673632
702,2018,10,18,ชัยนาท,72.98999786,115.9000015,86.77374821
703,2018,10,19,สระบุรี,100.3799973,124.5800018,107.7216417
704,2018,10,20,ชลบุรี,139.1499939,402.4299927,209.0210763
705,2018,10,21,ระยอง,127.6800003,402.2000122,256.4649459
706,2018,10,22,จันทบุรี,138.5700073,247.9700012,209.3678366
707,2018,10,23,ตราด,222.1600037,317.8999939,249.8230428
708,2018,10,24,ฉะเชิงเทรา,96.91999817,221.4900055,149.9251171
709,2018,10,25,ปราจีนบุรี,61.97999954,165.9600067,125.5649822
710,2018,10,26,นครนายก,110.0599976,203.4600067,126.0686663
711,2018,10,27,สระแก้ว,46.54000092,154.0700073,105.7760807
712,2018,10,30,นครราชสีมา,28.70999908,118.1500015,82.74870312
713,2018,10,31,บุรีรัมย์,17.32999992,92.66000366,38.81381653
714,2018,10,32,สุรินทร์,0.01,55.06000137,30.8866152
715,2018,10,33,ศรีสะเกษ,23.52000046,77.27999878,56.6468476
716,2018,10,34,อุบลราชธานี,49.20999908,96.40000153,75.2356628
717,2018,10,35,ยโสธร,18.69000053,62.24000168,34.73675349
718,2018,10,36,ชัยภูมิ,64.19999695,97.43000031,79.33229221
719,2018,10,37,อำนาจเจริญ,34.25999832,77.33999634,54.86141044
720,2018,10,38,บึงกาฬ,22.03000069,62.29999924,38.49852641
721,2018,10,39,หนองบัวลำภู,74.58999634,147.2700043,110.4798764
722,2018,10,40,ขอนแก่น,38.56000137,102.8799973,66.61019895
723,2018,10,41,อุดรธานี,11.73999977,141.4499969,65.96563515
724,2018,10,42,เลย,55.11000061,106.3700027,82.92125122
725,2018,10,43,หนองคาย,54.06999969,83.34999847,71.45206185
726,2018,10,44,มหาสารคาม,19.97999954,54.40999985,30.1791845
727,2018,10,45,ร้อยเอ็ด,6.590000153,42.31999969,19.77024947
728,2018,10,46,กาฬสินธุ์,8.760000229,58.86999893,21.84052388
729,2018,10,47,สกลนคร,2.230000019,55.41999817,20.63960987
730,2018,10,48,นครพนม,8.539999962,44.59000015,22.24421296
731,2018,10,49,มุกดาหาร,9.340000153,36.59999847,22.13514583
732,2018,10,50,เชียงใหม่,157.8699951,343.8800049,223.1823656
733,2018,10,51,ลำพูน,180.7200012,254.0800018,212.7323719
734,2018,10,52,ลำปาง,77.93000031,248.4700012,173.332865
735,2018,10,53,อุตรดิตถ์,36.36000061,128.4100037,78.72132225
736,2018,10,54,แพร่,32.70999908,226.9100037,75.99348445
737,2018,10,55,น่าน,15.25,95.13999939,50.62206898
738,2018,10,56,พะเยา,52.65000153,238.9700012,149.8347368
739,2018,10,57,เชียงราย,133.3099976,269.9899902,194.0708188
740,2018,10,58,แม่ฮ่องสอน,120.8099976,229.8999939,179.5223111
741,2018,10,60,นครสวรรค์,20.71999931,98.97000122,61.22937941
742,2018,10,61,อุทัยธานี,45.24000168,135.7799988,86.70671486
743,2018,10,62,กำแพงเพชร,57.27999878,164.1900024,111.7584306
744,2018,10,63,ตาก,77.01999664,218.4100037,141.7358222
745,2018,10,64,สุโขทัย,86.56999969,216.7200012,138.2528045
746,2018,10,65,พิษณุโลก,41.93000031,129.0399933,74.36998662
747,2018,10,66,พิจิตร,35.00999832,77.69999695,49.01781368
748,2018,10,67,เพชรบูรณ์,45.50999832,101.4800034,75.59088173
749,2018,10,70,ราชบุรี,200.5599976,306.4899902,266.329723
750,2018,10,71,กาญจนบุรี,93.56999969,231.1000061,156.5333753
751,2018,10,72,สุพรรณบุรี,95.22000122,197.8000031,159.5870527
752,2018,10,73,นครปฐม,184.4199982,278.2200012,221.1955112
753,2018,10,74,สมุทรสาคร,252.0899963,282.0100098,272.2112863
754,2018,10,75,สมุทรสงคราม,271.3099976,295.3399963,280.6742609
755,2018,10,76,เพชรบุรี,189.0899963,360.1900024,284.8492762
756,2018,10,77,ประจวบคีรีขันธ์,186.3800049,355.5899963,285.7970985
757,2018,10,80,นครศรีธรรมราช,168.0399933,335.0400085,244.1166637
758,2018,10,81,กระบี่,256.6499939,308.3900146,292.1270134
759,2018,10,82,พังงา,233.1900024,381.9700012,318.080188
760,2018,10,83,ภูเก็ต,216.5899963,359.9100037,297.3801813
761,2018,10,84,สุราษฎร์ธานี,162.7200012,332.5700073,224.2480745
762,2018,10,85,ระนอง,182.2200012,307.1600037,252.8906297
763,2018,10,86,ชุมพร,158.6199951,297.8299866,217.9064421
764,2018,10,90,สงขลา,186.6100006,456.3299866,290.9416752
765,2018,10,91,สตูล,248.3899994,281.8299866,267.0306367
766,2018,10,92,ตรัง,256.2799988,301.3599854,289.6008648
767,2018,10,93,พัทลุง,264.4700012,354.1199951,290.0164582
768,2018,10,94,ปัตตานี,294.3599854,320.0700073,308.1908825
769,2018,10,95,ยะลา,275.0899963,313.8900146,292.8938087
770,2018,10,96,นราธิวาส,297.4400024,324.5,314.1608404
771,2018,11,10,กรุงเทพมหานคร,6.010000229,19.78000069,13.85584415
772,2018,11,11,สมุทรปราการ,10.39999962,20.59000015,15.15016517
773,2018,11,12,นนทบุรี,6.769999981,13.52000046,10.05390243
774,2018,11,13,ปทุมธานี,2.109999895,12.19999981,7.000741317
775,2018,11,14,พระนครศรีอยุธยา,2.160000086,13.90999985,7.772258221
776,2018,11,15,อ่างทอง,7.289999962,14.85000038,10.85501249
777,2018,11,16,ลพบุรี,0.889999986,9.380000114,5.205909676
778,2018,11,17,สิงห์บุรี,6.769999981,14.34000015,10.42512969
779,2018,11,18,ชัยนาท,9.100000381,38.68000031,19.11667459
780,2018,11,19,สระบุรี,0.660000026,9.180000305,4.833542235
781,2018,11,20,ชลบุรี,2.609999895,31.26000023,9.346521037
782,2018,11,21,ระยอง,3.890000105,31.19000053,8.142595875
783,2018,11,22,จันทบุรี,2.400000095,6.630000114,3.47070679
784,2018,11,23,ตราด,3.109999895,16,6.130816762
785,2018,11,24,ฉะเชิงเทรา,2.299999952,17.77000046,6.181045679
786,2018,11,25,ปราจีนบุรี,0,9,2.528768756
787,2018,11,26,นครนายก,0.200000003,11.88000011,3.188052454
788,2018,11,27,สระแก้ว,1.600000024,15.02000046,4.447424564
789,2018,11,30,นครราชสีมา,0,34.68999863,13.47910111
790,2018,11,31,บุรีรัมย์,9.100000381,32.70000076,19.11965779
791,2018,11,32,สุรินทร์,7,36.93000031,19.52003114
792,2018,11,33,ศรีสะเกษ,9.340000153,19.57999992,14.91598629
793,2018,11,34,อุบลราชธานี,5.679999828,15.31999969,12.61488589
794,2018,11,35,ยโสธร,0.699999988,13.84000015,6.069502317
795,2018,11,36,ชัยภูมิ,0.74000001,16.62000084,5.137887261
796,2018,11,37,อำนาจเจริญ,1.909999967,12,8.013038434
797,2018,11,38,บึงกาฬ,0,0.319999993,0.020695549
798,2018,11,39,หนองบัวลำภู,0.600000024,12.35000038,2.984038516
799,2018,11,40,ขอนแก่น,1.980000019,26.57999992,14.35596933
800,2018,11,41,อุดรธานี,0,12.28999996,2.183283247
801,2018,11,42,เลย,1.580000043,3.5,2.792557514
802,2018,11,43,หนองคาย,0,1.74000001,0.459996402
803,2018,11,44,มหาสารคาม,4.860000134,24.37999916,14.47411565
804,2018,11,45,ร้อยเอ็ด,1.210000038,16.22999954,6.20069096
805,2018,11,46,กาฬสินธุ์,0.270000011,16.37000084,4.974059233
806,2018,11,47,สกลนคร,0,2.569999933,0.116992592
807,2018,11,48,นครพนม,0,0.039999999,0.009619108
808,2018,11,49,มุกดาหาร,0,2.920000076,0.381033785
809,2018,11,50,เชียงใหม่,0.699999988,45.22999954,11.53652582
810,2018,11,51,ลำพูน,2.589999914,10.88000011,5.847097705
811,2018,11,52,ลำปาง,2.549999952,24.89999962,8.009489291
812,2018,11,53,อุตรดิตถ์,1.809999943,3.400000095,2.552218092
813,2018,11,54,แพร่,0.899999976,8.420000076,3.62037753
814,2018,11,55,น่าน,1.860000014,7.360000134,3.114308092
815,2018,11,56,พะเยา,3.109999895,28.68000031,11.01892629
816,2018,11,57,เชียงราย,8.180000305,54.88999939,37.94283411
817,2018,11,58,แม่ฮ่องสอน,4.170000076,23.55999947,11.71711231
818,2018,11,60,นครสวรรค์,0,34.34000015,10.27638229
819,2018,11,61,อุทัยธานี,12.67000008,41.58000183,21.12631316
820,2018,11,62,กำแพงเพชร,1.779999971,14.42000008,6.281541556
821,2018,11,63,ตาก,0.100000001,17.34000015,5.604453913
822,2018,11,64,สุโขทัย,0,6.010000229,2.490236498
823,2018,11,65,พิษณุโลก,0.519999981,2.779999971,1.669118332
824,2018,11,66,พิจิตร,0.300000012,10.01000023,2.626238358
825,2018,11,67,เพชรบูรณ์,0,6.679999828,1.578354233
826,2018,11,70,ราชบุรี,7.96999979,64.79000092,27.91370499
827,2018,11,71,กาญจนบุรี,8.829999924,18.93000031,14.1783661
828,2018,11,72,สุพรรณบุรี,9.619999886,20.39999962,16.06802339
829,2018,11,73,นครปฐม,5.900000095,20.75,10.7481051
830,2018,11,74,สมุทรสาคร,12.52999973,28.60000038,19.64785616
831,2018,11,75,สมุทรสงคราม,27.02000046,43.33000183,29.70837681
832,2018,11,76,เพชรบุรี,28.45000076,156,86.42844886
833,2018,11,77,ประจวบคีรีขันธ์,121.7699966,272.0599976,179.4510108
834,2018,11,80,นครศรีธรรมราช,33.36000061,249.5,127.6026522
835,2018,11,81,กระบี่,11.01000023,56.61999893,46.20140912
836,2018,11,82,พังงา,34.11000061,116.9499969,49.69075751
837,2018,11,83,ภูเก็ต,48.65000153,67.29000092,57.51651581
838,2018,11,84,สุราษฎร์ธานี,41.65999985,313.1000061,105.1594552
839,2018,11,85,ระนอง,102.1900024,343.7200012,200.1122888
840,2018,11,86,ชุมพร,152.6999969,394.75,269.5647707
841,2018,11,90,สงขลา,67.20999908,262.9700012,150.5499037
842,2018,11,91,สตูล,66.33000183,121.3300018,88.10632636
843,2018,11,92,ตรัง,32.11000061,123.8399963,74.77172419
844,2018,11,93,พัทลุง,86.69000244,170.1199951,137.146575
845,2018,11,94,ปัตตานี,220.3300018,293.7799988,256.215264
846,2018,11,95,ยะลา,169.9499969,270.9700012,222.4105595
847,2018,11,96,นราธิวาส,233.9600067,316.5899963,275.7172379
848,2018,12,10,กรุงเทพมหานคร,38.38000107,131.75,74.39937366
849,2018,12,11,สมุทรปราการ,32.08000183,102.6900024,65.97729357
850,2018,12,12,นนทบุรี,57.09000015,123.5400009,82.00429653
851,2018,12,13,ปทุมธานี,41.43999863,121.5400009,68.79749219
852,2018,12,14,พระนครศรีอยุธยา,27.32999992,68.55999756,48.6891972
853,2018,12,15,อ่างทอง,24.55999947,50.11999893,37.95231922
854,2018,12,16,ลพบุรี,3.710000038,72.73999786,31.63455663
855,2018,12,17,สิงห์บุรี,23.29999924,52.70999908,35.04528815
856,2018,12,18,ชัยนาท,20.70000076,29.05999947,24.65734915
857,2018,12,19,สระบุรี,32.15000153,110.4300003,64.91902253
858,2018,12,20,ชลบุรี,11.14999962,39.63999939,22.74074055
859,2018,12,21,ระยอง,2.630000114,37.15000153,19.65459849
860,2018,12,22,จันทบุรี,16.60000038,27.23999977,21.66588677
861,2018,12,23,ตราด,23.06999969,53.40000153,29.63490061
862,2018,12,24,ฉะเชิงเทรา,13.18000031,72.62000275,29.38728495
863,2018,12,25,ปราจีนบุรี,5.409999847,72.62999725,17.0945606
864,2018,12,26,นครนายก,14.81999969,100.8099976,48.61047433
865,2018,12,27,สระแก้ว,12.28999996,42.38999939,23.70224911
866,2018,12,30,นครราชสีมา,1.889999986,120.3799973,19.52813837
867,2018,12,31,บุรีรัมย์,0.800000012,17.43000031,4.121942731
868,2018,12,32,สุรินทร์,0,7.139999866,3.283489036
869,2018,12,33,ศรีสะเกษ,0.100000001,4.510000229,2.303492342
870,2018,12,34,อุบลราชธานี,0.910000026,12,6.306586493
871,2018,12,35,ยโสธร,0.709999979,15.39999962,5.380309607
872,2018,12,36,ชัยภูมิ,3.450000048,18.65999985,10.75605216
873,2018,12,37,อำนาจเจริญ,2.589999914,15.01000023,8.530659905
874,2018,12,38,บึงกาฬ,6.710000038,27.06999969,16.19174477
875,2018,12,39,หนองบัวลำภู,3.210000038,19.75,8.726039095
876,2018,12,40,ขอนแก่น,0.699999988,17.34000015,5.048408183
877,2018,12,41,อุดรธานี,1.200000048,42.04000092,22.83490196
878,2018,12,42,เลย,4.010000229,23.80999947,9.484728984
879,2018,12,43,หนองคาย,17.67000008,43.79999924,32.09578264
880,2018,12,44,มหาสารคาม,0,2.420000076,1.084844312
881,2018,12,45,ร้อยเอ็ด,0.129999995,9.220000267,1.958622618
882,2018,12,46,กาฬสินธุ์,0.800000012,10.97999954,2.409477829
883,2018,12,47,สกลนคร,0.600000024,24.37999916,7.546632096
884,2018,12,48,นครพนม,0.200000003,12.27000046,2.716111112
885,2018,12,49,มุกดาหาร,2.00999999,21.20000076,12.736812
886,2018,12,50,เชียงใหม่,6.730000019,38.93000031,18.2596765
887,2018,12,51,ลำพูน,8.229999542,20.09000015,13.72558517
888,2018,12,52,ลำปาง,5.699999809,29.61000061,13.96864091
889,2018,12,53,อุตรดิตถ์,3.210000038,10.01000023,6.083253604
890,2018,12,54,แพร่,3.400000095,12.51000023,6.57948699
891,2018,12,55,น่าน,0.02,9.579999924,4.488554681
892,2018,12,56,พะเยา,3.079999924,29.81999969,17.23359909
893,2018,12,57,เชียงราย,19.78000069,45.20000076,34.87195488
894,2018,12,58,แม่ฮ่องสอน,4.699999809,33.90000153,19.17142284
895,2018,12,60,นครสวรรค์,3.710000038,30.18000031,16.32481408
896,2018,12,61,อุทัยธานี,6.190000057,29.79999924,21.40342438
897,2018,12,62,กำแพงเพชร,3.369999886,15.81999969,7.064805053
898,2018,12,63,ตาก,1.799999952,22.70999908,9.288122442
899,2018,12,64,สุโขทัย,2.00999999,10.88000011,6.24524885
900,2018,12,65,พิษณุโลก,5.179999828,22.71999931,11.35046421
901,2018,12,66,พิจิตร,8.68999958,16.79000092,11.21305754
902,2018,12,67,เพชรบูรณ์,2.910000086,30.88999939,12.32163236
903,2018,12,70,ราชบุรี,27.90999985,55.59999847,38.72426824
904,2018,12,71,กาญจนบุรี,7.059999943,43.70999908,29.47323521
905,2018,12,72,สุพรรณบุรี,18.11000061,49.59999847,29.88922126
906,2018,12,73,นครปฐม,40.86999893,77.05000305,55.28230293
907,2018,12,74,สมุทรสาคร,53.15000153,75.73000336,60.25734441
908,2018,12,75,สมุทรสงคราม,38.49000168,61.68999863,52.11043479
909,2018,12,76,เพชรบุรี,28.20000076,107.0899963,61.14791164
910,2018,12,77,ประจวบคีรีขันธ์,79.13999939,247.1399994,114.2962659
911,2018,12,80,นครศรีธรรมราช,184.4700012,704.1400146,473.6342543
912,2018,12,81,กระบี่,63.81999969,243.3699951,130.0919045
913,2018,12,82,พังงา,74.51000214,225.0599976,132.2891708
914,2018,12,83,ภูเก็ต,56.04000092,100.8799973,77.13266968
915,2018,12,84,สุราษฎร์ธานี,135.2599945,664.5200195,299.3015963
916,2018,12,85,ระนอง,88.18000031,332.980011,203.7678922
917,2018,12,86,ชุมพร,108.0899963,382.4400024,263.6278129
918,2018,12,90,สงขลา,236.0899963,520.6300049,344.042116
919,2018,12,91,สตูล,174.1000061,303.6799927,233.8252839
920,2018,12,92,ตรัง,103.4499969,411.769989,199.7109587
921,2018,12,93,พัทลุง,234.6499939,469.0700073,376.43388
922,2018,12,94,ปัตตานี,393.5100098,653.4400024,502.1413922
923,2018,12,95,ยะลา,403.3900146,641.5599976,550.7975048
924,2018,12,96,นราธิวาส,559.25,700.0800171,625.5663099
925,2019,1,10,กรุงเทพมหานคร,0.629999995,3.099999905,1.051604278
926,2019,1,11,สมุทรปราการ,0,3.220000029,1.10700127
927,2019,1,12,นนทบุรี,0.569999993,1.029999971,0.874765479
928,2019,1,13,ปทุมธานี,0.330000013,0.879999995,0.752263406
929,2019,1,14,พระนครศรีอยุธยา,0,0.790000021,0.424286383
930,2019,1,15,อ่างทอง,0.090000004,0.639999986,0.306209476
931,2019,1,16,ลพบุรี,0,0.100000001,0.009700753
932,2019,1,17,สิงห์บุรี,0,0.209999993,0.083414985
933,2019,1,18,ชัยนาท,0,0.159999996,0.042156769
934,2019,1,19,สระบุรี,0,0.460000008,0.101811989
935,2019,1,20,ชลบุรี,0.01,44.02999878,5.463923818
936,2019,1,21,ระยอง,1.710000038,43.93000031,8.609111769
937,2019,1,22,จันทบุรี,0,6.130000114,0.637562805
938,2019,1,23,ตราด,0.140000001,3.089999914,0.881680067
939,2019,1,24,ฉะเชิงเทรา,0,2.730000019,0.492844888
940,2019,1,25,ปราจีนบุรี,0,0.540000021,0.085367945
941,2019,1,26,นครนายก,0.02,0.860000014,0.331925223
942,2019,1,27,สระแก้ว,0,0.189999998,0.002678947
943,2019,1,30,นครราชสีมา,0,0.479999989,0.026222107
944,2019,1,31,บุรีรัมย์,0,0,0
945,2019,1,32,สุรินทร์,0,0,0
946,2019,1,33,ศรีสะเกษ,0,0,0
947,2019,1,34,อุบลราชธานี,0,0,0
948,2019,1,35,ยโสธร,0,0,0
949,2019,1,36,ชัยภูมิ,0,0.180000007,0.005185566
950,2019,1,37,อำนาจเจริญ,0,0,0
951,2019,1,38,บึงกาฬ,0,0,0
952,2019,1,39,หนองบัวลำภู,0,0,0
953,2019,1,40,ขอนแก่น,0,0,0
954,2019,1,41,อุดรธานี,0,5.179999828,0.026040068
955,2019,1,42,เลย,0,8.859999657,0.814472
956,2019,1,43,หนองคาย,0,6.429999828,0.401993523
957,2019,1,44,มหาสารคาม,0,0,0
958,2019,1,45,ร้อยเอ็ด,0,0,0
959,2019,1,46,กาฬสินธุ์,0,0,0
960,2019,1,47,สกลนคร,0,0,0
961,2019,1,48,นครพนม,0,0,0
962,2019,1,49,มุกดาหาร,0,0,0
963,2019,1,50,เชียงใหม่,19.89999962,53.79000092,37.94072445
964,2019,1,51,ลำพูน,18.07999992,38.59999847,32.03806687
965,2019,1,52,ลำปาง,13.22000027,41.45999908,30.60815733
966,2019,1,53,อุตรดิตถ์,5.610000134,43.25999832,18.6893582
967,2019,1,54,แพร่,13.28999996,46.63000107,31.09387644
968,2019,1,55,น่าน,14.72000027,88.94000244,37.58184509
969,2019,1,56,พะเยา,27.20999908,42.22999954,33.6345092
970,2019,1,57,เชียงราย,34.25999832,67.79000092,49.65644778
971,2019,1,58,แม่ฮ่องสอน,32.29999924,55.40000153,47.43618476
972,2019,1,60,นครสวรรค์,0,6.28000021,0.674151224
973,2019,1,61,อุทัยธานี,0,5.289999962,0.611071237
974,2019,1,62,กำแพงเพชร,0.970000029,13.85999966,6.283196892
975,2019,1,63,ตาก,0.980000019,42.45000076,15.51311972
976,2019,1,64,สุโขทัย,5.519999981,26.31999969,13.19312919
977,2019,1,65,พิษณุโลก,1.230000019,20.20000076,9.901703218
978,2019,1,66,พิจิตร,0.439999998,12.93000031,4.506397261
979,2019,1,67,เพชรบูรณ์,0,4.360000134,0.546637625
980,2019,1,70,ราชบุรี,0.769999981,8.079999924,4.395110805
981,2019,1,71,กาญจนบุรี,0.119999997,9.100000381,3.146426201
982,2019,1,72,สุพรรณบุรี,0,2.5,0.719836752
983,2019,1,73,นครปฐม,0.200000003,2.710000038,0.962465063
984,2019,1,74,สมุทรสาคร,1.340000033,4.760000229,3.149903181
985,2019,1,75,สมุทรสงคราม,3.5,5.800000191,4.510927545
986,2019,1,76,เพชรบุรี,3.890000105,20.44000053,11.13874854
987,2019,1,77,ประจวบคีรีขันธ์,11.71000004,215.0599976,81.36126034
988,2019,1,80,นครศรีธรรมราช,89.18000031,418.0299988,230.3321887
989,2019,1,81,กระบี่,11.22000027,143.4799957,86.01672117
990,2019,1,82,พังงา,77.06999969,166.2299957,113.8417686
991,2019,1,83,ภูเก็ต,50.27999878,180.5200043,106.5681675
992,2019,1,84,สุราษฎร์ธานี,94.02999878,227.2599945,133.2117451
993,2019,1,85,ระนอง,61.25,254.3099976,140.6964781
994,2019,1,86,ชุมพร,74.31999969,279.3800049,208.4502991
995,2019,1,90,สงขลา,79.73999786,234.3600006,152.3847402
996,2019,1,91,สตูล,44.56000137,124.0699997,83.32596326
997,2019,1,92,ตรัง,37.61999893,198.3500061,80.15166666
998,2019,1,93,พัทลุง,89.84999847,198.5500031,152.1150585
999,2019,1,94,ปัตตานี,222.8000031,246.8999939,231.1290615
1000,2019,1,95,ยะลา,170.2799988,229.2799988,211.3154978
1001,2019,1,96,นราธิวาส,214.3000031,239.8999939,227.8040039
1002,2019,2,10,กรุงเทพมหานคร,0.02,57.79999924,12.16982429
1003,2019,2,11,สมุทรปราการ,0.150000006,65.19999695,22.35397711
1004,2019,2,12,นนทบุรี,0.860000014,10.47999954,4.767448411
1005,2019,2,13,ปทุมธานี,1.100000024,15.61999989,6.151561527
1006,2019,2,14,พระนครศรีอยุธยา,1.25,9.93999958,3.121262909
1007,2019,2,15,อ่างทอง,0.589999974,5.090000153,2.026695763
1008,2019,2,16,ลพบุรี,2.160000086,36.40000153,11.0691096
1009,2019,2,17,สิงห์บุรี,1.649999976,12.10000038,6.186152729
1010,2019,2,18,ชัยนาท,0.5,15.64999962,7.231254156
1011,2019,2,19,สระบุรี,1.820000052,21.35000038,7.495309946
1012,2019,2,20,ชลบุรี,2.359999895,63.86000061,32.51321791
1013,2019,2,21,ระยอง,4.380000114,33.63999939,15.83997378
1014,2019,2,22,จันทบุรี,4.809999943,32.70999908,11.40958943
1015,2019,2,23,ตราด,3.400000095,8.590000153,6.974870929
1016,2019,2,24,ฉะเชิงเทรา,13.88000011,72.18000031,39.35459078
1017,2019,2,25,ปราจีนบุรี,0.800000012,37.65999985,15.60877113
1018,2019,2,26,นครนายก,3.589999914,37.06999969,18.16732142
1019,2019,2,27,สระแก้ว,0.100000001,23.86000061,7.37780702
1020,2019,2,30,นครราชสีมา,1,35.86000061,8.182313664
1021,2019,2,31,บุรีรัมย์,0,13.61999989,5.223744057
1022,2019,2,32,สุรินทร์,0.959999979,15.56999969,6.568884379
1023,2019,2,33,ศรีสะเกษ,0,5.989999771,3.030939266
1024,2019,2,34,อุบลราชธานี,0.01,33.54000092,7.728369326
1025,2019,2,35,ยโสธร,1.669999957,51,17.58577256
1026,2019,2,36,ชัยภูมิ,1.5,37.27000046,15.31912873
1027,2019,2,37,อำนาจเจริญ,3.359999895,50.65000153,22.29417694
1028,2019,2,38,บึงกาฬ,23.20000076,36.13000107,29.35151192
1029,2019,2,39,หนองบัวลำภู,24.95000076,39.59999847,34.88826385
1030,2019,2,40,ขอนแก่น,6.96999979,38.79999924,20.61152512
1031,2019,2,41,อุดรธานี,11.61999989,55.20000076,39.03503091
1032,2019,2,42,เลย,27.61000061,42.97000122,35.70211761
1033,2019,2,43,หนองคาย,34.93999863,44.22000122,37.98506657
1034,2019,2,44,มหาสารคาม,2.859999895,25.80999947,10.49962931
1035,2019,2,45,ร้อยเอ็ด,2.839999914,34.70000076,8.748289989
1036,2019,2,46,กาฬสินธุ์,4.699999809,29.20999908,13.10609827
1037,2019,2,47,สกลนคร,14.73999977,38.02000046,23.96579136
1038,2019,2,48,นครพนม,17.70000076,47.5,22.82975378
